CountyID,Date,Emp_Count,Total_Wages,Total_Establishments,NAICS_10,NAICS_101,NAICS_1011,NAICS_1012,NAICS_1013,NAICS_102,NAICS_1021,NAICS_1022,NAICS_1023,NAICS_1024,NAICS_1025,NAICS_1026,NAICS_1027,NAICS_1029,Employment,Labor_Force,Unemployment_Count,Unemployment_Rate,Weekly_Wages
3157,2/1/2020,31968,305162,1511,60735,7233,141,1207,5885,21534,12826,171,1850,2987,1202,1955,500,43,39067,40083,1016,2.5,738
3157,3/1/2020,31597,305162,1511,59933,7238,140,1231,5867,21098,12534,157,1797,2959,1165,1962,485,39,38570,39672,1102,2.8,738
3157,4/1/2020,28445,279377,1544,53782,6930,141,1150,5639,18407,11472,152,1723,2378,996,1266,375,45,33978,37895,3917,10.3,723
3157,5/1/2020,29538,279377,1544,56040,6723,138,1231,5354,19779,12066,149,1745,2510,1130,1651,474,54,35627,38408,2781,7.2,723
3157,6/1/2020,31205,279377,1544,59284,7053,148,1244,5661,21026,12782,152,1730,2863,1132,1840,472,55,36366,38440,2074,5.4,723
3157,7/1/2020,31771,320733,1582,60567,7079,136,1277,5666,21717,13364,150,1709,2948,1114,1821,565,46,36831,38725,1894,4.9,762
3157,8/1/2020,32309,320733,1582,61393,7042,131,1297,5614,22042,13637,154,1792,2953,1144,1810,509,43,36950,38523,1573,4.1,762
3157,9/1/2020,33005,320733,1582,62856,7195,135,1454,5606,22656,14027,154,2034,2964,1129,1803,499,46,37590,39039,1449,3.7,762
3157,10/1/2020,34936,386915,1613,66704,7315,135,1569,5611,24453,15261,155,2203,3356,1122,1788,514,54,39721,41031,1310,3.2,832
3157,11/1/2020,36407,386915,1613,69568,7246,131,1503,5612,25915,16347,157,2420,3534,1093,1793,514,57,40817,42076,1259,3,832
3157,12/1/2020,35983,386915,1613,68816,7208,132,1402,5674,25625,16014,153,2431,3528,1113,1828,500,58,40630,42049,1419,3.4,832
3159,1/1/2019,2263,18475,189,3851,597,96,114,387,991,300,0,47,132,278,204,20,0,6687,6978,291,4.2,623
3159,2/1/2019,2278,18475,189,3878,610,98,127,385,990,308,0,50,125,275,197,25,0,6709,6953,244,3.5,623
3159,3/1/2019,2297,18475,189,3916,613,99,127,387,1006,307,0,50,129,283,201,26,0,6727,6969,242,3.5,623
3159,4/1/2019,2333,19111,190,3983,585,86,122,377,1065,325,0,51,155,283,210,32,0,6703,6908,205,3,630
3159,5/1/2019,2368,19111,190,4052,601,87,122,392,1083,330,0,50,177,276,205,35,0,6720,6945,225,3.2,630
3159,6/1/2019,2302,19111,190,3945,598,86,123,389,1045,333,0,50,158,270,190,33,0,6710,6950,240,3.5,630
3159,7/1/2019,2303,19292,195,3961,618,109,117,392,1040,322,0,49,142,274,208,33,0,6752,6984,232,3.3,635
3159,8/1/2019,2368,19292,195,4026,629,109,124,396,1029,328,0,50,122,274,210,33,0,6746,6970,224,3.2,635
3159,9/1/2019,2340,19292,195,3984,633,109,128,396,1011,321,0,51,128,275,195,29,0,6812,7008,196,2.8,635
3159,10/1/2019,2341,20340,200,3990,604,86,126,392,1045,325,0,51,130,294,210,30,0,6829,7030,201,2.9,671
3159,11/1/2019,2326,20340,200,3968,592,88,125,379,1050,320,0,52,120,312,211,29,0,6847,7038,191,2.7,671
3159,12/1/2019,2329,20340,200,3974,591,85,125,381,1054,332,0,52,118,302,212,30,0,6845,7040,195,2.8,671
3159,1/1/2020,2319,19186,199,3943,591,85,127,379,1033,325,0,54,122,288,208,31,0,6862,7097,235,3.3,637
3159,2/1/2020,2330,19186,199,3968,594,84,123,387,1044,334,0,54,111,299,200,30,0,6898,7103,205,2.9,637
3159,3/1/2020,2304,19186,199,3914,585,84,115,386,1025,329,0,53,113,299,193,32,0,6815,7041,226,3.2,637
3159,4/1/2020,2076,18881,205,3512,492,83,124,285,944,318,0,49,121,292,134,20,0,5892,6490,598,9.2,673
3159,5/1/2020,2206,18881,205,3777,588,89,129,370,983,330,0,51,106,293,172,22,0,6148,6600,452,6.8,673
3159,6/1/2020,2193,18881,205,3757,583,89,122,372,981,333,0,49,100,287,180,24,0,6163,6557,394,6,673
3159,7/1/2020,2216,20331,208,3788,577,90,115,372,995,333,0,53,104,286,188,25,0,6175,6547,372,5.7,682
3159,8/1/2020,2336,20331,208,3962,577,89,116,372,1049,345,0,52,121,300,199,24,0,6207,6543,336,5.1,682
3159,9/1/2020,2325,20331,208,3956,602,86,123,393,1029,338,0,52,105,311,194,22,0,6233,6539,306,4.7,682
3159,10/1/2020,2285,22830,214,3889,574,78,113,383,1030,334,0,48,126,307,185,22,0,6543,6823,280,4.1,771
3159,11/1/2020,2247,22830,214,3835,595,77,116,402,993,342,0,49,104,297,175,19,0,6584,6859,275,4,771
3159,12/1/2020,2305,22830,214,3934,611,80,121,410,1018,347,0,51,104,302,183,20,0,6547,6875,328,4.8,771
3161,1/1/2019,4205,36729,234,7534,1631,322,18,1291,1698,842,15,93,355,117,224,49,3,6033,6387,354,5.5,671
3161,2/1/2019,4234,36729,234,7559,1640,327,18,1295,1685,837,14,94,353,120,216,48,3,6005,6287,282,4.5,671
3161,3/1/2019,4202,36729,234,7500,1640,316,15,1309,1658,829,15,96,336,119,212,48,3,5981,6249,268,4.3,671
3161,4/1/2019,4204,37748,233,7508,1639,305,18,1316,1665,813,15,93,330,135,225,51,3,5922,6169,247,4,684
3161,5/1/2019,4244,37748,233,7587,1645,316,19,1310,1698,835,16,93,340,128,232,51,3,5925,6203,278,4.5,684
3161,6/1/2019,4293,37748,233,7663,1652,322,19,1311,1718,834,17,93,335,116,272,48,3,5876,6197,321,5.2,684
3161,7/1/2019,4269,37343,232,7624,1655,336,22,1297,1700,833,15,91,327,118,264,50,2,5913,6258,345,5.5,681
3161,8/1/2019,4189,37343,232,7509,1650,349,21,1280,1670,818,14,91,324,122,247,53,1,5850,6173,323,5.2,681
3161,9/1/2019,4194,37343,232,7530,1671,363,20,1288,1665,800,14,91,326,131,248,54,1,5854,6118,264,4.3,681
3161,10/1/2019,4202,39893,233,7543,1674,382,19,1273,1667,816,15,92,319,124,248,52,1,5799,6053,254,4.2,725
3161,11/1/2019,4251,39893,233,7636,1672,386,19,1267,1713,830,15,93,321,122,279,52,1,5830,6068,238,3.9,725
3161,12/1/2019,4245,39893,233,7629,1666,382,19,1265,1718,845,14,93,324,120,267,54,1,5809,6093,284,4.7,725
3161,1/1/2020,4304,38055,237,7701,1623,338,27,1258,1774,832,13,91,351,114,313,59,1,6050,6346,296,4.7,680
3161,2/1/2020,4304,38055,237,7703,1617,316,37,1264,1782,836,15,86,350,122,308,64,1,6069,6346,277,4.4,680
3161,3/1/2020,4314,38055,237,7717,1638,310,37,1291,1765,828,16,87,352,115,302,64,1,6015,6286,271,4.3,680
3161,4/1/2020,4077,37758,239,7251,1534,310,33,1191,1640,813,14,83,338,81,256,54,1,5584,6070,486,8,700
3161,5/1/2020,4179,37758,239,7465,1578,308,28,1242,1708,852,14,88,331,91,276,55,1,5815,6166,351,5.7,700
3161,6/1/2020,4200,37758,239,7493,1623,311,22,1290,1670,812,15,88,299,95,305,55,1,5709,6042,333,5.5,700
3161,7/1/2020,4133,37939,240,7377,1608,320,21,1267,1636,816,14,82,294,97,278,53,2,5574,5910,336,5.7,701
3161,8/1/2020,4192,37939,240,7473,1616,322,20,1274,1665,831,12,83,298,102,285,52,2,5596,5889,293,5,701
3161,9/1/2020,4169,37939,240,7446,1598,321,23,1254,1679,851,13,79,307,99,277,51,2,5563,5829,266,4.6,701
3161,10/1/2020,4208,43260,249,7518,1648,355,17,1276,1662,840,0,82,303,97,266,63,0,5819,6076,257,4.2,792
3161,11/1/2020,4196,43260,249,7503,1632,355,17,1260,1675,854,0,78,299,98,272,63,0,5865,6140,275,4.5,792
3161,12/1/2020,4206,43260,249,7519,1646,373,17,1256,1667,828,0,81,310,97,277,63,0,5762,6091,329,5.4,792
3163,1/1/2019,4712,47158,366,8429,1745,613,207,925,1972,972,24,142,259,293,208,66,8,6259,6676,417,6.2,768
3163,2/1/2019,4726,47158,366,8426,1748,604,221,923,1952,958,21,142,251,286,222,64,8,6225,6546,321,4.9,768
3163,3/1/2019,4741,47158,366,8462,1747,602,228,917,1974,964,21,140,253,281,237,70,8,6256,6558,302,4.6,768
3163,4/1/2019,4668,46277,367,8330,1718,579,224,915,1944,952,21,140,259,285,214,65,8,6269,6539,270,4.1,756
3163,5/1/2019,4710,46277,367,8403,1719,593,221,905,1974,963,23,139,279,280,220,62,8,6260,6563,303,4.6,756
3163,6/1/2019,4740,46277,367,8500,1791,609,238,944,1969,978,22,140,279,265,213,63,9,6224,6582,358,5.4,756
3163,7/1/2019,4698,47313,371,8434,1790,604,241,945,1946,961,22,137,268,265,217,65,11,6257,6666,409,6.1,761
3163,8/1/2019,4844,47313,371,8678,1834,601,280,953,2000,982,23,139,270,289,223,65,9,6388,6702,314,4.7,761
3163,9/1/2019,4810,47313,371,8628,1849,629,282,938,1969,946,23,141,269,293,222,66,9,6377,6665,288,4.3,761
3163,10/1/2019,4841,51495,372,8688,1876,642,288,946,1971,951,22,142,275,293,216,62,10,6407,6710,303,4.5,815
3163,11/1/2019,4882,51495,372,8753,1878,640,289,949,1993,977,22,138,276,299,208,60,13,6435,6713,278,4.1,815
3163,12/1/2019,4849,51495,372,8712,1860,618,287,955,2003,982,24,139,278,300,212,58,10,6410,6711,301,4.5,815
3163,1/1/2020,4814,48730,379,8621,1786,552,292,942,2021,954,21,140,290,323,226,56,11,6552,6912,360,5.2,780
3163,2/1/2020,4830,48730,379,8640,1799,542,290,967,2011,939,22,140,298,318,230,53,11,6575,6902,327,4.7,780
3163,3/1/2020,4767,48730,379,8516,1783,552,281,950,1966,902,22,135,294,318,226,54,15,6442,6769,327,4.8,780
3163,4/1/2020,4618,47961,378,8240,1728,544,256,928,1894,895,22,139,282,312,191,34,19,5982,6600,618,9.4,790
3163,5/1/2020,4666,47961,378,8349,1737,545,249,943,1946,907,21,141,285,311,203,47,31,6168,6657,489,7.3,790
3163,6/1/2020,4722,47961,378,8414,1741,555,230,956,1951,921,21,140,295,292,211,52,19,6111,6607,496,7.5,790
3163,7/1/2020,4578,46938,385,8192,1677,539,233,905,1937,936,21,137,287,279,213,57,7,5932,6538,606,9.3,783
3163,8/1/2020,4644,46938,385,8265,1691,538,231,922,1930,949,21,136,291,266,208,52,7,5967,6449,482,7.5,783
3163,9/1/2020,4614,46938,385,8244,1693,561,228,904,1937,948,22,135,281,295,196,52,8,5937,6379,442,6.9,783
3163,10/1/2020,4666,53020,391,8345,1750,595,239,916,1929,908,22,133,293,296,206,57,14,6250,6647,397,6,868
3163,11/1/2020,4725,53020,391,8417,1735,587,216,932,1957,922,22,132,302,301,205,58,15,6351,6748,397,5.9,868
3163,12/1/2020,4704,53020,391,8428,1744,572,228,944,1980,927,22,133,315,311,199,59,14,6237,6683,446,6.7,868
3165,1/1/2019,1327,10620,120,2237,131,16,48,67,779,220,0,21,0,174,139,18,0,2984,3229,245,7.6,609
3165,2/1/2019,1334,10620,120,2248,127,17,45,65,787,226,0,21,0,179,132,19,0,2994,3161,167,5.3,609
3165,3/1/2019,1366,10620,120,2310,129,17,50,62,815,245,0,21,0,177,145,19,0,3035,3194,159,5,609
3165,4/1/2019,1359,11209,117,2292,124,17,47,60,809,242,0,22,0,173,151,18,0,3054,3196,142,4.4,634
3165,5/1/2019,1359,11209,117,2300,121,17,44,60,820,245,0,22,0,186,144,20,0,3041,3201,160,5,634
3165,6/1/2019,1361,11209,117,2300,132,17,54,61,807,247,0,22,0,181,144,15,0,3008,3178,170,5.3,634
3165,7/1/2019,1336,11021,121,2271,130,17,48,65,805,251,0,21,201,175,136,19,2,3009,3216,207,6.4,629
3165,8/1/2019,1346,11021,121,2266,119,17,40,62,801,246,0,21,193,182,141,16,2,3037,3205,168,5.2,629
3165,9/1/2019,1361,11021,121,2293,121,19,43,59,811,242,0,21,195,191,145,15,2,3083,3247,164,5.1,629
3165,10/1/2019,1395,12106,120,2343,130,19,51,60,818,257,0,22,194,190,139,15,1,3113,3249,136,4.2,677
3165,11/1/2019,1367,12106,120,2294,128,18,51,59,799,236,0,22,198,193,133,16,1,3086,3209,123,3.8,677
3165,12/1/2019,1365,12106,120,2295,129,16,54,59,801,237,0,23,198,189,136,17,1,3072,3226,154,4.8,677
3165,1/1/2020,1360,11413,122,2310,126,19,48,59,824,228,0,22,202,193,161,17,1,3084,3236,152,4.7,646
3165,2/1/2020,1369,11413,122,2325,131,20,50,61,825,228,0,23,205,190,161,17,1,3107,3248,141,4.3,646
3165,3/1/2020,1350,11413,122,2280,132,21,50,61,798,222,0,22,200,185,151,17,1,3069,3235,166,5.1,646
3165,4/1/2020,1298,11852,119,2198,129,21,49,59,771,238,0,22,0,175,129,17,0,2782,3042,260,8.5,697
3165,5/1/2020,1309,11852,119,2234,128,21,50,57,797,237,0,22,0,186,150,18,0,2871,3130,259,8.3,697
3165,6/1/2020,1316,11852,119,2243,124,20,48,56,803,268,0,22,0,174,146,18,0,2848,3077,229,7.4,697
3165,7/1/2020,1332,11728,120,2271,128,20,50,58,811,267,0,22,0,169,147,19,0,2870,3120,250,8,667
3165,8/1/2020,1350,11728,120,2290,129,20,46,63,811,251,0,22,0,168,158,22,0,2911,3121,210,6.7,667
3165,9/1/2020,1375,11728,120,2337,134,21,45,68,828,250,0,21,0,186,159,21,0,2945,3133,188,6,667
3165,10/1/2020,1437,13573,121,2462,137,22,43,72,888,248,0,21,0,266,159,16,0,3096,3275,179,5.5,738
3165,11/1/2020,1392,13573,121,2384,134,22,43,69,858,213,0,20,0,266,160,17,0,3091,3259,168,5.2,738
3165,12/1/2020,1418,13573,121,2440,138,23,45,70,884,219,0,21,0,274,171,18,0,3057,3258,201,6.2,738
3167,1/1/2019,1540,11393,137,2449,221,52,47,122,688,270,0,33,49,283,21,27,0,4003,4199,196,4.7,566
3167,2/1/2019,1550,11393,137,2464,225,53,53,119,689,260,0,32,50,290,24,28,0,3970,4118,148,3.6,566
3167,3/1/2019,1555,11393,137,2471,228,54,56,118,688,271,0,31,51,279,22,29,0,3990,4146,156,3.8,566
3167,4/1/2019,1569,12290,137,2509,239,50,71,118,701,263,0,33,50,298,25,27,0,3990,4132,142,3.4,606
3167,5/1/2019,1570,12290,137,2519,235,51,68,116,714,271,0,33,61,289,23,28,0,3993,4146,153,3.7,606
3167,6/1/2019,1544,12290,137,2483,243,51,73,119,696,280,0,32,41,283,24,28,0,3914,4080,166,4.1,606
3167,7/1/2019,1581,12157,139,2544,236,51,70,115,727,291,0,35,49,295,24,0,0,3852,4037,185,4.6,596
3167,8/1/2019,1570,12157,139,2528,222,50,63,109,736,296,0,35,55,290,24,0,0,3854,4016,162,4,596
3167,9/1/2019,1559,12157,139,2505,220,48,63,109,726,297,0,34,52,283,24,0,0,3880,4005,125,3.1,596
3167,10/1/2019,1520,12301,138,2437,216,47,58,111,701,268,0,34,55,286,24,0,0,3874,4006,132,3.3,626
3167,11/1/2019,1512,12301,138,2433,226,48,71,107,695,267,0,34,52,285,23,0,0,3876,4002,126,3.1,626
3167,12/1/2019,1500,12301,138,2412,233,48,77,108,679,268,0,32,36,289,23,0,0,3894,4027,133,3.3,626
3167,1/1/2020,1490,11506,140,2404,238,53,73,112,676,254,0,31,41,276,32,28,0,3967,4135,168,4.1,593
3167,2/1/2020,1495,11506,140,2413,222,54,59,109,696,262,0,31,54,284,32,28,0,3976,4140,164,4,593
3167,3/1/2020,1496,11506,140,2419,233,55,70,108,690,272,0,31,44,277,32,28,0,3897,4054,157,3.9,593
3167,4/1/2020,1410,11856,139,2260,209,51,52,106,641,260,0,31,33,261,25,25,0,3517,3818,301,7.9,632
3167,5/1/2020,1467,11856,139,2385,236,52,72,112,682,267,0,30,40,269,42,28,0,3682,3904,222,5.7,632
3167,6/1/2020,1449,11856,139,2357,230,53,66,111,678,266,0,30,39,267,39,27,0,3676,3890,214,5.5,632
3167,7/1/2020,1436,11564,139,2348,228,51,68,109,684,278,0,30,42,263,35,26,0,3673,3898,225,5.8,618
3167,8/1/2020,1429,11564,139,2329,228,52,66,110,672,269,0,30,40,260,35,27,0,3703,3902,199,5.1,618
3167,9/1/2020,1452,11564,139,2369,226,53,63,110,691,275,0,30,43,268,37,27,0,3755,3935,180,4.6,618
3167,10/1/2020,1416,12588,142,2302,224,53,60,111,662,264,0,30,42,259,38,20,0,3927,4094,167,4.1,688
3167,11/1/2020,1409,12588,142,2299,219,52,60,107,671,265,0,39,39,264,35,19,0,3987,4167,180,4.3,688
3167,12/1/2020,1399,12588,142,2280,218,51,62,105,663,260,0,31,40,266,36,19,0,3935,4133,198,4.8,688
3169,1/1/2019,4059,36218,346,6984,543,58,448,37,2382,705,0,74,297,918,302,69,0,13255,13790,535,3.9,680
3169,2/1/2019,4107,36218,346,7074,577,51,490,36,2390,707,0,74,307,899,314,71,0,13314,13813,499,3.6,680
3169,3/1/2019,4133,36218,346,7131,581,56,487,38,2417,695,0,74,304,884,376,69,0,13326,13795,469,3.4,680
3169,4/1/2019,4179,37666,337,7228,616,57,535,24,2433,703,0,73,306,899,368,69,0,13194,13592,398,2.9,697
3169,5/1/2019,4182,37666,337,7248,622,56,539,27,2444,716,0,74,300,895,380,66,0,13208,13649,441,3.2,697
3169,6/1/2019,4107,37666,337,7117,631,54,538,39,2379,708,0,70,296,858,363,66,0,13183,13671,488,3.6,697
3169,7/1/2019,4026,38662,341,6987,592,56,502,34,2369,709,0,69,314,840,357,64,0,13265,13746,481,3.5,719
3169,8/1/2019,4233,38662,341,7271,634,56,542,36,2404,717,0,70,311,862,362,62,0,13272,13743,471,3.4,719
3169,9/1/2019,4142,38662,341,7150,642,57,547,38,2366,712,0,72,297,861,345,61,0,13386,13780,394,2.9,719
3169,10/1/2019,4303,43096,368,7486,613,57,520,36,2570,714,0,79,317,1019,357,65,0,13401,13817,416,3,766
3169,11/1/2019,4325,43096,368,7525,645,56,554,35,2555,718,0,80,332,989,351,68,0,13432,13831,399,2.9,766
3169,12/1/2019,4353,43096,368,7582,669,55,577,37,2560,721,0,79,334,984,362,63,0,13456,13855,399,2.9,766
3169,1/1/2020,4149,38248,350,7187,604,55,514,35,2434,714,18,96,342,835,367,57,5,13488,13947,459,3.3,698
3169,2/1/2020,4265,38248,350,7400,638,56,550,32,2497,715,17,97,341,844,414,63,6,13558,14012,454,3.2,698
3169,3/1/2020,4235,38248,350,7343,642,56,552,34,2466,722,17,101,345,825,387,60,9,13394,13835,441,3.2,698
3169,4/1/2020,3758,38877,349,6471,589,58,503,28,2124,675,16,89,326,750,203,55,10,11791,12847,1056,8.2,771
3169,5/1/2020,3892,38877,349,6746,600,58,513,29,2254,723,17,88,345,770,250,47,14,12305,13141,836,6.4,771
3169,6/1/2020,3986,38877,349,6931,646,59,558,29,2299,728,17,89,341,770,298,45,11,12341,13067,726,5.6,771
3169,7/1/2020,3861,39999,355,6681,566,54,481,31,2254,725,15,91,332,744,292,51,4,12275,12948,673,5.2,783
3169,8/1/2020,3958,39999,355,6807,592,50,512,30,2257,726,18,89,332,739,290,58,5,12312,12877,565,4.4,783
3169,9/1/2020,3972,39999,355,6839,629,48,548,33,2238,720,18,82,315,759,281,60,3,12359,12889,530,4.1,783
3169,10/1/2020,3961,43238,359,6828,639,51,551,37,2228,719,16,93,325,741,273,57,4,12920,13420,500,3.7,842
3169,11/1/2020,3918,43238,359,6740,621,51,540,30,2201,727,16,91,333,734,239,56,5,13098,13594,496,3.6,842
3169,12/1/2020,3975,43238,359,6853,642,50,562,30,2236,730,17,95,329,728,275,55,7,12998,13569,571,4.2,842
3171,1/1/2019,3613,35764,258,6205,798,58,69,671,1794,768,0,109,102,399,349,56,0,7757,8146,389,4.8,754
3171,2/1/2019,3661,35764,258,6263,819,63,77,679,1783,760,0,111,103,394,347,56,0,7815,8179,364,4.5,754
3171,3/1/2019,3670,35764,258,6289,816,60,72,684,1803,769,0,117,103,404,343,56,0,7828,8167,339,4.2,754
3171,4/1/2019,3699,35629,262,6357,840,63,97,680,1818,797,0,114,103,394,339,60,0,7812,8106,294,3.6,755
3171,5/1/2019,3685,35629,262,6325,829,60,90,679,1811,800,0,114,103,397,329,59,0,7843,8150,307,3.8,755
3171,6/1/2019,3503,35629,262,6094,832,60,93,679,1759,817,0,112,94,376,293,59,0,7858,8221,363,4.4,755
3171,7/1/2019,3449,35542,267,6008,812,61,92,659,1747,803,0,112,91,369,305,59,0,7900,8246,346,4.2,768
3171,8/1/2019,3573,35542,267,6173,797,61,94,642,1803,797,0,111,95,382,339,65,0,7860,8200,340,4.1,768
3171,9/1/2019,3654,35542,267,6265,791,61,89,641,1820,802,0,109,93,384,356,61,0,7959,8274,315,3.8,768
3171,10/1/2019,3712,37805,268,6342,809,60,92,657,1821,789,0,113,91,389,361,64,0,7966,8272,306,3.7,776
3171,11/1/2019,3747,37805,268,6424,833,61,90,682,1844,802,0,112,93,400,358,64,0,7982,8258,276,3.3,776
3171,12/1/2019,3779,37805,268,6488,838,57,86,695,1871,825,0,114,92,393,365,64,0,7988,8276,288,3.5,776
3171,1/1/2020,3740,38199,274,6440,840,60,85,695,1860,827,0,113,119,393,343,52,0,7952,8295,343,4.1,776
3171,2/1/2020,3826,38199,274,6580,856,66,81,709,1898,823,0,114,126,399,369,53,0,8007,8387,380,4.5,776
3171,3/1/2020,3799,38199,274,6514,865,67,84,714,1850,820,0,114,129,384,353,37,0,7923,8283,360,4.3,776
3171,4/1/2020,3361,35630,275,5651,631,68,81,482,1659,789,0,115,116,344,224,59,0,6837,7649,812,10.6,786
3171,5/1/2020,3533,35630,275,6008,776,68,84,624,1699,798,0,113,115,343,256,59,0,7128,7784,656,8.4,786
3171,6/1/2020,3565,35630,275,6172,829,66,88,675,1778,800,0,113,123,366,303,59,0,7168,7790,622,8,786
3171,7/1/2020,3600,37612,286,6284,867,70,88,709,1817,823,0,114,119,374,319,60,0,7228,7819,591,7.6,783
3171,8/1/2020,3696,37612,286,6418,887,68,84,735,1835,808,0,112,132,382,333,59,0,7254,7729,475,6.1,783
3171,9/1/2020,3788,37612,286,6542,881,69,84,728,1873,815,0,111,139,397,341,59,0,7293,7742,449,5.8,783
3171,10/1/2020,3772,42317,290,6488,877,66,88,723,1839,820,0,106,146,379,324,50,0,7629,8059,430,5.3,866
3171,11/1/2020,3824,42317,290,6555,877,62,89,726,1854,839,0,107,149,375,319,51,0,7651,8081,430,5.3,866
3171,12/1/2020,3674,42317,290,6290,881,61,90,730,1735,844,0,108,147,272,295,50,0,7639,8134,495,6.1,866
3173,1/1/2019,1401,10756,112,2121,278,47,33,198,442,112,0,0,37,35,116,0,1,3606,3788,182,4.8,586
3173,2/1/2019,1413,10756,112,2138,288,58,36,194,437,109,0,0,38,35,114,0,1,3600,3777,177,4.7,586
3173,3/1/2019,1420,10756,112,2154,290,53,34,203,444,111,0,0,37,34,121,0,0,3623,3787,164,4.3,586
3173,4/1/2019,1420,11774,112,2142,276,53,38,185,446,111,0,0,28,33,134,0,0,3613,3756,143,3.8,621
3173,5/1/2019,1456,11774,112,2229,332,96,39,197,441,113,0,0,18,34,135,0,0,3611,3751,140,3.7,621
3173,6/1/2019,1502,11774,112,2329,379,158,37,184,448,111,0,0,20,32,145,0,0,3586,3749,163,4.3,621
3173,7/1/2019,1395,11267,111,2142,307,80,40,187,440,114,0,0,17,29,141,0,1,3593,3759,166,4.4,626
3173,8/1/2019,1378,11267,111,2096,281,52,40,189,437,108,0,0,19,28,139,0,4,3600,3757,157,4.2,626
3173,9/1/2019,1383,11267,111,2107,287,52,38,197,437,118,0,0,18,28,136,0,2,3666,3794,128,3.4,626
3173,10/1/2019,1389,12468,110,2119,282,49,38,195,448,125,0,0,19,29,138,0,1,3682,3824,142,3.7,684
3173,11/1/2019,1411,12468,110,2147,302,47,40,215,434,107,0,0,21,30,141,0,1,3669,3805,136,3.6,684
3173,12/1/2019,1408,12468,110,2166,308,53,41,214,450,110,0,0,21,31,150,0,1,3674,3824,150,3.9,684
3173,1/1/2020,1412,11023,110,2163,315,50,35,230,436,106,0,0,21,31,143,0,1,3698,3860,162,4.2,588
3173,2/1/2020,1457,11023,110,2237,340,62,35,243,440,104,0,0,20,30,151,0,1,3700,3850,150,3.9,588
3173,3/1/2020,1457,11023,110,2244,341,58,38,245,446,105,0,0,19,31,157,0,1,3675,3827,152,4,588
3173,4/1/2020,1349,11705,111,2066,293,77,39,177,424,107,0,0,19,18,142,4,1,3293,3644,351,9.6,633
3173,5/1/2020,1405,11705,111,2175,318,86,40,192,452,112,0,0,19,31,151,6,1,3395,3613,218,6,633
3173,6/1/2020,1513,11705,111,2382,412,182,31,199,457,110,0,0,20,30,157,6,1,3376,3580,204,5.7,633
3173,7/1/2020,1400,11432,111,2182,346,107,37,202,436,103,0,0,20,29,141,9,0,3391,3603,212,5.9,646
3173,8/1/2020,1348,11432,111,2069,291,65,34,192,430,101,0,0,19,29,137,9,0,3403,3585,182,5.1,646
3173,9/1/2020,1338,11432,111,2049,280,57,33,190,431,101,0,0,18,29,140,9,0,3442,3612,170,4.7,646
3173,10/1/2020,1350,12469,114,2074,298,57,40,201,426,105,0,0,18,28,136,0,1,3654,3814,160,4.2,712
3173,11/1/2020,1345,12469,114,2064,298,54,40,204,421,102,0,0,18,27,135,0,0,3695,3869,174,4.5,712
3173,12/1/2020,1347,12469,114,2060,294,56,38,200,419,98,0,0,19,26,135,0,1,3631,3820,189,4.9,712
3175,1/1/2019,18977,187013,1071,33629,3677,96,777,2804,10975,3779,143,589,1471,2725,1972,274,22,18931,19947,1016,5.1,759
3175,2/1/2019,18903,187013,1071,33461,3642,97,775,2770,10916,3726,140,591,1475,2723,1967,272,22,18866,19747,881,4.5,759
3175,3/1/2019,18988,187013,1071,33623,3685,96,778,2811,10950,3711,142,585,1498,2723,1985,282,24,18931,19785,854,4.3,759
3175,4/1/2019,18913,188102,1065,33538,3659,91,776,2792,10966,3732,142,577,1510,2714,1984,286,21,18966,19760,794,4,765
3175,5/1/2019,19038,188102,1065,33796,3617,102,785,2730,11141,3796,144,622,1527,2728,2016,284,24,19024,19864,840,4.2,765
3175,6/1/2019,18771,188102,1065,33275,3608,115,789,2704,10896,3695,141,528,1532,2704,1983,284,29,18714,19681,967,4.9,765
3175,7/1/2019,18194,183063,1075,32217,3327,114,818,2395,10696,3693,138,505,1489,2674,1883,287,27,18370,19532,1162,5.9,768
3175,8/1/2019,18403,183063,1075,32462,3292,118,793,2381,10767,3654,138,513,1529,2654,1962,287,30,18285,19283,998,5.2,768
3175,9/1/2019,18396,183063,1075,32427,3285,115,806,2364,10746,3702,143,507,1515,2640,1918,287,34,18470,19331,861,4.5,768
3175,10/1/2019,18421,199144,1081,32420,3274,118,803,2353,10725,3657,135,513,1520,2650,1958,268,24,18407,19267,860,4.5,825
3175,11/1/2019,18555,199144,1081,32656,3262,123,810,2329,10839,3743,130,514,1520,2637,1991,280,24,18406,19229,823,4.3,825
3175,12/1/2019,18740,199144,1081,32813,3295,126,810,2359,10778,3654,134,517,1546,2629,1994,277,27,18531,19388,857,4.4,825
3175,1/1/2020,18200,186473,1096,31732,3267,128,769,2370,10265,3154,127,465,1553,2619,2021,301,25,18707,19704,997,5.1,789
3175,2/1/2020,18287,186473,1096,31885,3283,132,777,2374,10315,3150,131,467,1572,2629,2056,286,24,18794,19759,965,4.9,789
3175,3/1/2020,18072,186473,1096,31636,3294,132,804,2358,10270,3172,128,466,1562,2585,2038,295,24,18456,19477,1021,5.2,789
3175,4/1/2020,16307,180550,1088,28019,2793,124,783,1886,8919,2977,124,444,1457,2376,1258,261,22,16633,18856,2223,11.8,827
